Batch,Condition,Timestamp_us,Deformability,Area,RingRatio,Brightness_Q1,Brightness_Q2,Brightness_Q3,Brightness_Q4
23,0603_hek_10uM_1h_1940_1,1748951426351005,0.0759724,822.5,21.9659,168,174,184,203
23,0603_hek_10uM_1h_1940_1,1748951426356199,0.0388486,590,19.9875,169,177,183,202
23,0603_hek_10uM_1h_1940_1,1748951426367487,0.0408234,624,20.1866,168,177,183,203
23,0603_hek_10uM_1h_1940_1,1748951426388317,0.0432501,678,19.1833,168,174,181,210
23,0603_hek_10uM_1h_1940_1,1748951426393209,0.0742605,415.5,16.2942,165,171,178,204
23,0603_hek_10uM_1h_1940_1,1748951426400010,0.0608044,783.5,21.2603,169,178,186,207
23,0603_hek_10uM_1h_1940_1,1748951426401598,0.0953159,293,15.748,166,172,179,193
23,0603_hek_10uM_1h_1940_1,1748951426417818,0.0619912,905,21.8975,169,178,186,211
23,0603_hek_10uM_1h_1940_1,1748951426420798,0.121325,687,20.4939,169,177,185,213
23,0603_hek_10uM_1h_1940_1,1748951426441801,0.0475572,721.5,19.7231,168,177,186,209
23,0603_hek_10uM_1h_1940_1,1748951426446799,0.0793922,703,17.3349,167,174,180,196
23,0603_hek_10uM_1h_1940_1,1748951426447010,0.0470168,695.5,19.4422,169,175,182,202
23,0603_hek_10uM_1h_1940_1,1748951426449213,0.0662594,659,19.4036,166,172,180,203
23,0603_hek_10uM_1h_1940_1,1748951426450217,0.0447002,707.5,20.4939,169,175,184,209
23,0603_hek_10uM_1h_1940_1,1748951426454610,0.0676897,511.5,17.4499,166,174,180,203
23,0603_hek_10uM_1h_1940_1,1748951426456990,0.105103,276,15.1987,166,172,180,213
23,0603_hek_10uM_1h_1940_1,1748951426463000,0.0566652,813.5,21.5291,169,177,186,213
23,0603_hek_10uM_1h_1940_1,1748951426466938,0.11219,857,21.2132,168,174,186,213
23,0603_hek_10uM_1h_1940_1,1748951426484263,0.0851918,935,23.1193,169,177,186,205
23,0603_hek_10uM_1h_1940_1,1748951426485396,0.0610631,268.5,15.8588,168,172,178,195
23,0603_hek_10uM_1h_1940_1,1748951426486401,0.0736018,1088,23.0326,167,174,186,210
23,0603_hek_10uM_1h_1940_1,1748951426487995,0.0785939,936,22.8254,169,177,186,207
23,0603_hek_10uM_1h_1940_1,1748951426491797,0.0517262,597,19.0788,168,176,183,206
23,0603_hek_10uM_1h_1940_1,1748951426494801,0.0381821,735,21.0594,169,176,183,203
23,0603_hek_10uM_1h_1940_1,1748951426499346,0.0666249,663,20.2237,169,174,185,209
23,0603_hek_10uM_1h_1940_1,1748951426521601,0.0727403,611,20.0499,169,177,186,203
23,0603_hek_10uM_1h_1940_1,1748951426522406,0.0619621,1306,24.4336,169,176,187,210
23,0603_hek_10uM_1h_1940_1,1748951426527801,0.0745409,780.5,20.9523,168,176,186,206
23,0603_hek_10uM_1h_1940_1,1748951426531201,0.0944068,1390.5,21.8518,168,175,182,206
23,0603_hek_10uM_1h_1940_1,1748951426533208,0.0637967,583,20.4573,168,176,184,204
23,0603_hek_10uM_1h_1940_1,1748951426535804,0.087028,791,21.0476,169,177,186,207
23,0603_hek_10uM_1h_1940_1,1748951426537798,0.0547775,348.5,16.386,166,172,177,194
23,0603_hek_10uM_1h_1940_1,1748951426538804,0.0505862,700,20.4939,169,177,186,204
23,0603_hek_10uM_1h_1940_1,1748951426541405,0.0197384,605,19.5832,169,178,185,209
23,0603_hek_10uM_1h_1940_1,1748951426551014,0.113627,923,22.5832,168,174,185,209
23,0603_hek_10uM_1h_1940_1,1748951426555896,0.124901,572.5,19.6723,166,172,180,210
23,0603_hek_10uM_1h_1940_1,1748951426556237,0.0669784,822,22.5278,169,178,187,211
23,0603_hek_10uM_1h_1940_1,1748951426561406,0.0510724,726,18.1521,168,174,181,203
23,0603_hek_10uM_1h_1940_1,1748951426562199,0.096789,748,20.5426,169,176,186,210
23,0603_hek_10uM_1h_1940_1,1748951426569797,0.107789,748,20.2731,168,174,181,213
23,0603_hek_10uM_1h_1940_1,1748951426581599,0.0784608,605,19.3778,167,174,181,200
23,0603_hek_10uM_1h_1940_1,1748951426582205,0.0630537,1011.5,21.7715,169,175,183,202
23,0603_hek_10uM_1h_1940_1,1748951426585000,0.0710383,671.5,18.9737,168,176,181,211
23,0603_hek_10uM_1h_1940_1,1748951426589801,0.0583104,725,21.9317,169,174,182,201
23,0603_hek_10uM_1h_1940_1,1748951426590799,0.0530097,606.5,20.2855,169,177,187,207
23,0603_hek_10uM_1h_1940_1,1748951426591404,0.122588,1275.5,23.4201,169,177,185,218
23,0603_hek_10uM_1h_1940_1,1748951426592399,0.0272097,762.5,20.3593,168,174,181,199
23,0603_hek_10uM_1h_1940_1,1748951426593608,0.0239514,676.5,19.5064,169,176,181,200
23,0603_hek_10uM_1h_1940_1,1748951426594804,0.0368098,667,20.5791,169,177,186,202
23,0603_hek_10uM_1h_1940_1,1748951426600613,0.0420153,824,16.4165,168,173,180,216
23,0603_hek_10uM_1h_1940_1,1748951426606194,0.0445546,748,18.1659,168,174,182,203
23,0603_hek_10uM_1h_1940_1,1748951426607626,0.0547898,853.5,21.5523,168,177,185,209
23,0603_hek_10uM_1h_1940_1,1748951426608801,0.0382136,775,19.3649,168,174,181,208
23,0603_hek_10uM_1h_1940_1,1748951426612209,0.10531,1038.5,23.8432,169,177,186,207
23,0603_hek_10uM_1h_1940_1,1748951426615405,0.0583167,835.5,18.412,168,175,181,203
23,0603_hek_10uM_1h_1940_1,1748951426617001,0.0677863,844.5,21.7486,168,174,183,200
23,0603_hek_10uM_1h_1940_1,1748951426622526,0.0512942,946.5,20.7485,169,176,183,210
23,0603_hek_10uM_1h_1940_1,1748951426622818,0.0279395,324.5,16.171,166,172,181,199
23,0603_hek_10uM_1h_1940_1,1748951426624412,0.063784,842,22.8473,169,177,186,205
23,0603_hek_10uM_1h_1940_1,1748951426632780,0.0457758,1257.5,24.5764,169,177,186,214
23,0603_hek_10uM_1h_1940_1,1748951426635612,0.0706022,857.5,18.5876,167,174,180,201
23,0603_hek_10uM_1h_1940_1,1748951426637635,0.0605907,861,21.2955,169,177,186,207
23,0603_hek_10uM_1h_1940_1,1748951426643203,0.0781754,897,22.561,169,176,186,211
23,0603_hek_10uM_1h_1940_1,1748951426643598,0.0509136,622.5,19.2354,168,176,183,204
23,0603_hek_10uM_1h_1940_1,1748951426644798,0.0629405,498.5,19.0919,169,177,183,205
23,0603_hek_10uM_1h_1940_1,1748951426654596,0.0870335,474,16.6583,166,170,176,188
23,0603_hek_10uM_1h_1940_1,1748951426669876,0.0707844,800.5,20.6761,169,176,183,203
23,0603_hek_10uM_1h_1940_1,1748951426674010,0.0432884,470,17.4499,166,173,181,207
23,0603_hek_10uM_1h_1940_1,1748951426674200,0.0598458,453,16.8819,166,172,180,210
23,0603_hek_10uM_1h_1940_1,1748951426674803,0.0795719,856.5,23.4094,169,177,186,210
23,0603_hek_10uM_1h_1940_1,1748951426677002,0.151957,1058,24.0416,169,178,188,224
23,0603_hek_10uM_1h_1940_1,1748951426682272,0.026365,825,20.7605,166,173,182,199
23,0603_hek_10uM_1h_1940_1,1748951426683858,0.0406077,746,21.4476,169,175,184,205
23,0603_hek_10uM_1h_1940_1,1748951426692201,0.0563221,934,22.383,169,177,186,209
23,0603_hek_10uM_1h_1940_1,1748951426693603,0.123433,781,20.0375,168,174,182,211
23,0603_hek_10uM_1h_1940_1,1748951426698626,0.0981454,521,19.0394,168,175,185,202
23,0603_hek_10uM_1h_1940_1,1748951426707603,0.0447338,595,17.7623,169,175,181,200
23,0603_hek_10uM_1h_1940_1,1748951426708405,0.0428672,706,19.3778,166,174,182,202
23,0603_hek_10uM_1h_1940_1,1748951426708614,0.0372508,596,18.8547,166,174,183,208
23,0603_hek_10uM_1h_1940_1,1748951426715012,0.0770262,655,20.4206,169,177,185,203
23,0603_hek_10uM_1h_1940_1,1748951426717441,0.0308215,740.5,20.1122,168,176,181,203
23,0603_hek_10uM_1h_1940_1,1748951426719206,0.0502164,933,21.587,169,176,186,210
23,0603_hek_10uM_1h_1940_1,1748951426720610,0.0588146,678,20.1866,169,177,186,204
23,0603_hek_10uM_1h_1940_1,1748951426724402,0.0979804,1117.5,23.0434,168,176,187,209
23,0603_hek_10uM_1h_1940_1,1748951426726604,0.157988,1189.5,24.2693,168,174,183,213
23,0603_hek_10uM_1h_1940_1,1748951426732007,0.0604759,811,21.1896,169,175,185,209
23,0603_hek_10uM_1h_1940_1,1748951426732250,0.0860155,880.5,21.9089,169,176,185,208
23,0603_hek_10uM_1h_1940_1,1748951426733212,0.0624879,638,19.5192,167,174,181,202
23,0603_hek_10uM_1h_1940_1,1748951426733824,0.0586286,833.5,21.272,168,174,185,210
23,0603_hek_10uM_1h_1940_1,1748951426738405,0.0658328,918.5,20.8207,168,174,181,202
23,0603_hek_10uM_1h_1940_1,1748951426738996,0.050819,602.5,19.4294,168,176,182,201
23,0603_hek_10uM_1h_1940_1,1748951426739400,0.0361104,309,16.171,168,172,179,201
23,0603_hek_10uM_1h_1940_1,1748951426741394,0.0665309,636,18.9737,168,174,182,204
23,0603_hek_10uM_1h_1940_1,1748951426745004,0.1339,798.5,20.3961,168,174,182,215
23,0603_hek_10uM_1h_1940_1,1748951426745596,0.0855113,726,19.9499,168,174,184,214
23,0603_hek_10uM_1h_1940_1,1748951426751001,0.0414022,692,19.5959,168,174,186,202
23,0603_hek_10uM_1h_1940_1,1748951426757802,0.0335512,753,20.4083,169,178,186,211
23,0603_hek_10uM_1h_1940_1,1748951426761200,0.0926863,840.5,20.7846,169,176,185,207
23,0603_hek_10uM_1h_1940_1,1748951426767606,0.0847498,893,22.7376,169,177,187,218
23,0603_hek_10uM_1h_1940_1,1748951426774402,0.061046,1034,20.1866,167,173,179,196
23,0603_hek_10uM_1h_1940_1,1748951426774999,0.0688675,451.5,16.5982,165,170,177,199
23,0603_hek_10uM_1h_1940_1,1748951426777395,0.0424217,748,21.0713,169,177,185,206
23,0603_hek_10uM_1h_1940_1,1748951426777650,0.0635261,385,15.906,165,172,179,213
23,0603_hek_10uM_1h_1940_1,1748951426781606,0.0490579,608.5,19.2614,169,174,182,201
23,0603_hek_10uM_1h_1940_1,1748951426788601,0.0506929,640.5,19.9499,169,177,185,205
23,0603_hek_10uM_1h_1940_1,1748951426792612,0.143169,738,21.5291,169,176,186,210
23,0603_hek_10uM_1h_1940_1,1748951426796614,0.102966,848,21.5523,168,175,185,207
23,0603_hek_10uM_1h_1940_1,1748951426796852,0.0522137,696.5,21,168,174,183,212
23,0603_hek_10uM_1h_1940_1,1748951426825005,0.0587311,958,23.4307,169,176,185,205
23,0603_hek_10uM_1h_1940_1,1748951426843026,0.071539,922,22.6716,168,174,183,202
23,0603_hek_10uM_1h_1940_1,1748951426843815,0.0557181,872,22.2036,169,177,185,205
23,0603_hek_10uM_1h_1940_1,1748951426844010,0.084434,286,15.248,165,172,179,203
23,0603_hek_10uM_1h_1940_1,1748951426850610,0.0385393,694,20.4206,168,174,181,206
23,0603_hek_10uM_1h_1940_1,1748951426862414,0.0488165,648.5,19.6342,169,177,185,213
23,0603_hek_10uM_1h_1940_1,1748951426862999,0.0653697,643.5,19.4036,168,174,180,202
23,0603_hek_10uM_1h_1940_1,1748951426866824,0.0702079,531,20.0873,166,171,180,211
23,0603_hek_10uM_1h_1940_1,1748951426869602,0.110337,1162.5,21.8861,168,173,181,199
23,0603_hek_10uM_1h_1940_1,1748951426873211,0.0736148,962.5,21.9659,169,176,185,203
23,0603_hek_10uM_1h_1940_1,1748951426874014,0.107347,466.5,17.5642,166,172,178,198
23,0603_hek_10uM_1h_1940_1,1748951426877271,0.0603457,658.5,19.1572,168,175,182,206
23,0603_hek_10uM_1h_1940_1,1748951426879599,0.0931136,1042.5,18.4932,167,173,182,203
23,0603_hek_10uM_1h_1940_1,1748951426888602,0.0360658,619,20.1618,169,177,185,210
23,0603_hek_10uM_1h_1940_1,1748951426890537,0.0598641,882,20.4695,169,176,185,207
23,0603_hek_10uM_1h_1940_1,1748951426890798,0.0598641,882,20.4695,169,176,185,207
23,0603_hek_10uM_1h_1940_1,1748951426894808,0.038212,885.5,21.095,169,175,182,205
23,0603_hek_10uM_1h_1940_1,1748951426896401,0.0366243,571.5,18.5876,168,174,182,205
23,0603_hek_10uM_1h_1940_1,1748951426900606,0.0890212,985.5,22.7816,168,174,185,210
23,0603_hek_10uM_1h_1940_1,1748951426902006,0.047366,1017.5,21.2955,169,176,185,206
23,0603_hek_10uM_1h_1940_1,1748951426905252,0.0596911,683.5,20.7123,168,174,185,207
23,0603_hek_10uM_1h_1940_1,1748951426906012,0.0512117,854.5,19.4808,169,176,184,208
23,0603_hek_10uM_1h_1940_1,1748951426907599,0.0427795,756.5,20.8926,168,174,183,210
23,0603_hek_10uM_1h_1940_1,1748951426912404,0.0800755,1475,20.8567,169,175,181,206
23,0603_hek_10uM_1h_1940_1,1748951426913602,0.11268,1085.5,24.3824,168,174,185,208
23,0603_hek_10uM_1h_1940_1,1748951426915798,0.0488489,329.5,20.1246,166,172,178,200
23,0603_hek_10uM_1h_1940_1,1748951426929003,0.0451799,740.5,21.3424,169,177,186,211
23,0603_hek_10uM_1h_1940_1,1748951426932011,0.038103,653,19.4551,169,176,181,201
23,0603_hek_10uM_1h_1940_1,1748951426933406,0.0728313,825,21.0238,168,174,184,203
23,0603_hek_10uM_1h_1940_1,1748951426934805,0.0853083,1172,24.5764,169,178,187,211
23,0603_hek_10uM_1h_1940_1,1748951426936003,0.0583521,1065,23.0976,169,177,185,205
23,0603_hek_10uM_1h_1940_1,1748951426939003,0.0995143,712.5,21.1896,168,174,184,219
23,0603_hek_10uM_1h_1940_1,1748951426949224,0.0453412,1024.5,21.9886,168,176,183,210
23,0603_hek_10uM_1h_1940_1,1748951426949454,0.0833914,830,21.166,169,178,187,207
23,0603_hek_10uM_1h_1940_1,1748951426951440,0.0536988,688.5,20.3961,167,174,181,206
23,0603_hek_10uM_1h_1940_1,1748951426953483,0.075708,854.5,20.0125,166,174,181,209
23,0603_hek_10uM_1h_1940_1,1748951426960806,0.0956562,947,21.9203,168,176,185,207
23,0603_hek_10uM_1h_1940_1,1748951426963401,0.088218,1039.5,24.135,168,174,185,205
23,0603_hek_10uM_1h_1940_1,1748951426972198,0.0758632,865,22.0454,169,177,186,213
23,0603_hek_10uM_1h_1940_1,1748951426972800,0.0965167,1069,22.3942,169,176,185,203
23,0603_hek_10uM_1h_1940_1,1748951426974595,0.0325177,909.5,19.1311,168,175,181,200
23,0603_hek_10uM_1h_1940_1,1748951426975002,0.0407,716,20.9404,169,176,183,207
23,0603_hek_10uM_1h_1940_1,1748951426991608,0.0527124,747.5,20.2855,168,174,182,205
23,0603_hek_10uM_1h_1940_1,1748951426996198,0.0564985,989.5,21.8289,168,178,187,209
23,0603_hek_10uM_1h_1940_1,1748951426997999,0.0563066,899.5,22.1811,169,177,186,211
23,0603_hek_10uM_1h_1940_1,1748951427004597,0.0544553,548.5,19.4294,166,174,182,207
23,0603_hek_10uM_1h_1940_1,1748951427006998,0.0703093,850,21.4709,168,174,183,202
23,0603_hek_10uM_1h_1940_1,1748951427010608,0.123814,901.5,18.9605,167,173,181,210
23,0603_hek_10uM_1h_1940_1,1748951427016999,0.0424663,516.5,19.3003,169,174,182,205
23,0603_hek_10uM_1h_1940_1,1748951427020402,0.0625791,785,20.7846,168,176,185,210
23,0603_hek_10uM_1h_1940_1,1748951427021198,0.026904,680.5,17.72,168,174,181,202
23,0603_hek_10uM_1h_1940_1,1748951427024406,0.0547971,1011.5,22.5499,168,174,183,205
23,0603_hek_10uM_1h_1940_1,1748951427042606,0.0482759,851.5,21.6333,169,178,186,209
23,0603_hek_10uM_1h_1940_1,1748951427046399,0.0610284,893.5,21.6795,168,175,182,206
23,0603_hek_10uM_1h_1940_1,1748951427051805,0.0399717,569.5,19.1572,169,177,183,201
23,0603_hek_10uM_1h_1940_1,1748951427055997,0.0417521,419,17.6068,166,173,180,203
23,0603_hek_10uM_1h_1940_1,1748951427074004,0.070279,1365.5,24.3002,168,174,185,212
23,0603_hek_10uM_1h_1940_1,1748951427099592,0.0565514,574,19.5064,169,176,182,201
23,0603_hek_10uM_1h_1940_1,1748951427105404,0.0922967,632.5,20.3593,169,177,185,206
23,0603_hek_10uM_1h_1940_1,1748951427106596,0.0601798,599.5,20.2114,169,177,186,213
23,0603_hek_10uM_1h_1940_1,1748951427111533,0.0768555,714,21.0476,169,177,185,207
23,0603_hek_10uM_1h_1940_1,1748951427115295,0.0482508,583.5,18.7883,166,174,182,203
23,0603_hek_10uM_1h_1940_1,1748951427125608,0.0536795,865,20.7726,169,174,183,203
23,0603_hek_10uM_1h_1940_1,1748951427127003,0.0492236,598.5,19.2224,168,174,181,207
23,0603_hek_10uM_1h_1940_1,1748951427128193,0.055002,889,21.1542,169,176,185,207
23,0603_hek_10uM_1h_1940_1,1748951427128619,0.0598084,428.5,16.568,164,169,175,190
23,0603_hek_10uM_1h_1940_1,1748951427140006,0.0400899,605.5,19.3132,168,174,181,203
23,0603_hek_10uM_1h_1940_1,1748951427144235,0.0804572,789.5,22.5499,168,175,183,207
24,0603_hek_10uM_1h_1940_1,1748951427156414,0.0678309,690,17.6918,167,174,180,200
24,0603_hek_10uM_1h_1940_1,1748951427157001,0.0600873,688,20.5791,169,174,185,207
24,0603_hek_10uM_1h_1940_1,1748951427157835,0.0589417,297,15.4758,165,170,176,199
24,0603_hek_10uM_1h_1940_1,1748951427163205,0.0640971,829,19.9374,166,172,180,203
24,0603_hek_10uM_1h_1940_1,1748951427182807,0.0923803,673,20.9284,166,174,182,211
24,0603_hek_10uM_1h_1940_1,1748951427206003,0.0644428,829,20.9881,169,176,185,209
24,0603_hek_10uM_1h_1940_1,1748951427207395,0.0642158,730.5,20.9284,169,176,184,205
24,0603_hek_10uM_1h_1940_1,1748951427211465,0.0575098,702.5,20.9284,168,174,185,209
24,0603_hek_10uM_1h_1940_1,1748951427215006,0.0596376,733,24.1868,166,172,180,212
24,0603_hek_10uM_1h_1940_1,1748951427224390,0.073488,582,18.9737,168,174,181,202
24,0603_hek_10uM_1h_1940_1,1748951427237873,0.0355785,574,17.7764,168,175,184,207
24,0603_hek_10uM_1h_1940_1,1748951427238037,0.0355785,574,17.7764,168,175,184,207
24,0603_hek_10uM_1h_1940_1,1748951427238187,0.0497523,570.5,18.3439,168,174,181,203
24,0603_hek_10uM_1h_1940_1,1748951427238663,0.028221,251.5,16.6132,166,170,177,201
24,0603_hek_10uM_1h_1940_1,1748951427238832,0.028221,251.5,16.6132,166,170,177,201
24,0603_hek_10uM_1h_1940_1,1748951427246595,0.0468598,613.5,19.7484,169,176,183,202
24,0603_hek_10uM_1h_1940_1,1748951427248411,0.0911938,800.5,21.4709,169,175,185,214
24,0603_hek_10uM_1h_1940_1,1748951427249592,0.0566409,671,19.5448,168,174,181,202
24,0603_hek_10uM_1h_1940_1,1748951427254996,0.0643884,749.5,22.1811,169,177,186,210
24,0603_hek_10uM_1h_1940_1,1748951427258587,0.0597454,532.5,16.2942,167,173,180,198
24,0603_hek_10uM_1h_1940_1,1748951427260793,0.0492825,809.5,19.7358,169,175,183,211
24,0603_hek_10uM_1h_1940_1,1748951427261187,0.029892,520.5,18.8414,168,176,185,207
24,0603_hek_10uM_1h_1940_1,1748951427263995,0.023808,835,21.319,168,174,180,202
24,0603_hek_10uM_1h_1940_1,1748951427269731,0.0483406,1225,23.7802,169,174,181,206
24,0603_hek_10uM_1h_1940_1,1748951427281600,0.122688,871.5,22.5942,169,177,186,207
24,0603_hek_10uM_1h_1940_1,1748951427304998,0.0613584,711.5,21.1424,169,177,186,204
24,0603_hek_10uM_1h_1940_1,1748951427309793,0.0478438,738,20.9643,169,177,182,202
24,0603_hek_10uM_1h_1940_1,1748951427310993,0.049373,899,21.4476,169,177,185,205
24,0603_hek_10uM_1h_1940_1,1748951427313001,0.106842,714.5,21.8632,168,176,186,210
24,0603_hek_10uM_1h_1940_1,1748951427318000,0.0576116,686.5,19.9123,169,177,185,207
24,0603_hek_10uM_1h_1940_1,1748951427325011,0.0609379,900,22.0114,169,177,186,213
24,0603_hek_10uM_1h_1940_1,1748951427334194,0.0853544,836.5,21.7256,169,176,185,206
24,0603_hek_10uM_1h_1940_1,1748951427334467,0.0367781,704.5,19.3391,168,174,182,203
24,0603_hek_10uM_1h_1940_1,1748951427337186,0.0529234,547,19.1572,169,177,185,205
24,0603_hek_10uM_1h_1940_1,1748951427337993,0.0474016,583.5,18.8282,169,177,185,204
24,0603_hek_10uM_1h_1940_1,1748951427343202,0.0815299,936.5,22.3942,168,175,184,208
24,0603_hek_10uM_1h_1940_1,1748951427343796,0.0794007,857,22.3271,168,175,185,203
24,0603_hek_10uM_1h_1940_1,1748951427363607,0.0361117,283,15.5403,168,174,181,227
24,0603_hek_10uM_1h_1940_1,1748951427365793,0.0486983,941.5,22.2935,169,178,188,210
24,0603_hek_10uM_1h_1940_1,1748951427368200,0.0730911,1182.5,22.9674,168,173,181,205
24,0603_hek_10uM_1h_1940_1,1748951427373995,0.106846,774.5,22.0227,169,177,185,205
24,0603_hek_10uM_1h_1940_1,1748951427381398,0.0382405,963.5,21.9545,169,177,185,202
24,0603_hek_10uM_1h_1940_1,1748951427416808,0.0465955,686,21.4009,169,177,186,203
24,0603_hek_10uM_1h_1940_1,1748951427426407,0.0447581,489,16.9263,169,174,180,200
24,0603_hek_10uM_1h_1940_1,1748951427426517,0.0447581,489,16.9263,169,174,180,200
24,0603_hek_10uM_1h_1940_1,1748951427426824,0.0653193,727,20.6034,168,174,186,206
24,0603_hek_10uM_1h_1940_1,1748951427430994,0.0286704,258,15.5081,168,173,178,190
24,0603_hek_10uM_1h_1940_1,1748951427432395,0.0423394,727,19.9249,168,174,180,203
24,0603_hek_10uM_1h_1940_1,1748951427434395,0.0792639,635,20.3101,169,175,182,205
24,0603_hek_10uM_1h_1940_1,1748951427436998,0.0428654,824,22.2935,169,177,186,211
24,0603_hek_10uM_1h_1940_1,1748951427448797,0.110423,741.5,21.9545,168,174,182,203
24,0603_hek_10uM_1h_1940_1,1748951427455259,0.049096,755.5,19.2484,169,175,181,207
24,0603_hek_10uM_1h_1940_1,1748951427456798,0.0500478,776.5,20.4939,168,174,183,212
24,0603_hek_10uM_1h_1940_1,1748951427473990,0.0544476,667.5,20.3961,169,174,185,207
24,0603_hek_10uM_1h_1940_1,1748951427484596,0.0534888,824.5,21.3659,169,177,182,201
24,0603_hek_10uM_1h_1940_1,1748951427491195,0.0916563,933.5,22.6053,169,176,183,207
24,0603_hek_10uM_1h_1940_1,1748951427493797,0.0832608,932.5,23.8537,169,178,187,211
24,0603_hek_10uM_1h_1940_1,1748951427497997,0.0604244,976,24.0416,169,177,186,209
24,0603_hek_10uM_1h_1940_1,1748951427504393,0.0430941,830,20.7364,169,177,186,211
24,0603_hek_10uM_1h_1940_1,1748951427512395,0.0598339,911.5,21.4476,168,177,186,207
24,0603_hek_10uM_1h_1940_1,1748951427522593,0.0461389,807.5,19.7358,169,174,181,209
24,0603_hek_10uM_1h_1940_1,1748951427522806,0.0446983,779,22,169,174,182,206
24,0603_hek_10uM_1h_1940_1,1748951427529392,0.022955,733.5,21.225,169,178,185,203
24,0603_hek_10uM_1h_1940_1,1748951427529793,0.0567618,586,19.5959,168,175,185,203
24,0603_hek_10uM_1h_1940_1,1748951427539800,0.100363,798.5,20.0375,168,174,184,203
24,0603_hek_10uM_1h_1940_1,1748951427541806,0.0478281,750,20.1618,168,174,182,203
24,0603_hek_10uM_1h_1940_1,1748951427549807,0.0916422,829.5,23.2164,169,177,186,207
24,0603_hek_10uM_1h_1940_1,1748951427559793,0.0780448,641,19.0657,167,174,182,202
24,0603_hek_10uM_1h_1940_1,1748951427564590,0.0774209,807,20.4328,169,174,183,205
24,0603_hek_10uM_1h_1940_1,1748951427566013,0.0703148,1145,22.902,169,176,185,205
24,0603_hek_10uM_1h_1940_1,1748951427568794,0.0757997,701,19.3003,166,174,180,197
24,0603_hek_10uM_1h_1940_1,1748951427573393,0.0865591,917.5,22.9456,169,176,186,210
24,0603_hek_10uM_1h_1940_1,1748951427573998,0.0905513,878.5,22.8145,168,173,184,207
24,0603_hek_10uM_1h_1940_1,1748951427664191,0.0543344,329,16.0156,167,172,178,195
24,0603_hek_10uM_1h_1940_1,1748951427673996,0.0523779,852,21.1778,169,178,187,208
24,0603_hek_10uM_1h_1940_1,1748951427684050,0.0589801,886,22.8473,168,174,183,205
24,0603_hek_10uM_1h_1940_1,1748951427717403,0.150765,761.5,22.6053,169,177,186,213
24,0603_hek_10uM_1h_1940_1,1748951427733806,0.045549,700.5,20.2855,169,178,188,214
24,0603_hek_10uM_1h_1940_1,1748951427745992,0.0673405,701.5,18.9209,169,174,179,196
24,0603_hek_10uM_1h_1940_1,1748951427746399,0.0396122,783.5,20.3838,169,176,184,205
24,0603_hek_10uM_1h_1940_1,1748951427750010,0.0449278,645.5,18.8282,168,174,181,203
24,0603_hek_10uM_1h_1940_1,1748951427769800,0.0837746,905.5,20.8926,169,176,186,206
24,0603_hek_10uM_1h_1940_1,1748951427779799,0.0491753,802,21.783,169,178,186,210
24,0603_hek_10uM_1h_1940_1,1748951427788193,0.0457482,713.5,20.0125,168,174,183,210
24,0603_hek_10uM_1h_1940_1,1748951427811192,0.0454696,724,20.3838,168,174,185,203
24,0603_hek_10uM_1h_1940_1,1748951427830190,0.0349952,418,16.9115,166,171,177,191
24,0603_hek_10uM_1h_1940_1,1748951427830803,0.0791635,852,20.3224,169,177,185,212
24,0603_hek_10uM_1h_1940_1,1748951427834191,0.0898553,742,21.2955,168,174,185,203
24,0603_hek_10uM_1h_1940_1,1748951427842187,0.0232489,657,19.4036,168,173,179,194
24,0603_hek_10uM_1h_1940_1,1748951427856393,0.047228,794,19.8116,169,177,184,202
24,0603_hek_10uM_1h_1940_1,1748951427864795,0.233852,1163,23.8747,169,173,180,213
24,0603_hek_10uM_1h_1940_1,1748951427909992,0.0353552,355,16.0779,166,173,178,195
24,0603_hek_10uM_1h_1940_1,1748951427913393,0.0841484,941,23.4627,168,174,185,203
24,0603_hek_10uM_1h_1940_1,1748951427915331,0.0212201,647.5,18.6279,167,172,178,191
24,0603_hek_10uM_1h_1940_1,1748951427922991,0.0340716,593,19.532,168,175,181,203
24,0603_hek_10uM_1h_1940_1,1748951427925385,0.0365213,529.5,16.6883,168,174,179,198
24,0603_hek_10uM_1h_1940_1,1748951427949400,0.0563139,723,20.6761,168,176,183,206
24,0603_hek_10uM_1h_1940_1,1748951427950196,0.0643828,867,20.7364,169,177,185,202
24,0603_hek_10uM_1h_1940_1,1748951427973193,0.0998756,1054.5,20.6882,168,175,182,204
24,0603_hek_10uM_1h_1940_1,1748951427974001,0.0650569,822,22.2598,169,176,183,209
24,0603_hek_10uM_1h_1940_1,1748951427987392,0.118432,872.5,22.5389,169,177,187,206
24,0603_hek_10uM_1h_1940_1,1748951427989218,0.0275125,665,19.975,168,176,187,210
24,0603_hek_10uM_1h_1940_1,1748951428002398,0.0927757,1011,23.0543,168,177,186,207
24,0603_hek_10uM_1h_1940_1,1748951428014198,0.0726243,988.5,19.8242,167,174,180,206
24,0603_hek_10uM_1h_1940_1,1748951428022594,0.0568411,736.5,20.1618,169,177,187,211
24,0603_hek_10uM_1h_1940_1,1748951428026789,0.0726411,589,20.3961,169,174,182,207
24,0603_hek_10uM_1h_1940_1,1748951428033991,0.0376807,752.5,18.8812,168,174,180,202
24,0603_hek_10uM_1h_1940_1,1748951428042801,0.0690873,764.5,21.4243,168,174,185,212
24,0603_hek_10uM_1h_1940_1,1748951428051673,0.0476782,704,20.6519,168,174,182,206
